Time - Plot 0	Amplitude - Plot 0	
6.104E-6	-3752	
6.112E-6	-3618	
6.12E-6	-1955	
6.128E-6	-2755	
6.136E-6	-4029	
6.144E-6	-3582	
6.152E-6	-2385	
6.16E-6	-3927	
6.168E-6	-3154	
6.176E-6	-2989	
6.184E-6	-3636	
6.192E-6	-3936	
6.2E-6	-2819	
6.208E-6	-4909	
6.216E-6	-4708	
6.224E-6	-2642	
6.232E-6	-3107	
6.24E-6	-3101	
6.248E-6	-4619	
6.256E-6	-3551	
6.264E-6	-4957	
6.272E-6	-2438	
6.28E-6	-3795	
6.288E-6	-2721	
6.296E-6	-3596	
6.304E-6	-2550	
6.312E-6	-4389	
6.32E-6	-4068	
6.328E-6	-4110	
6.336E-6	-3411	
6.344E-6	-4234	
6.352E-6	-4681	
6.36E-6	-3517	
6.368E-6	-5180	
6.376E-6	-4808	
6.384E-6	-3216	
6.392E-6	-3069	
6.4E-6	-4832	
6.408E-6	-4414	
6.416E-6	-4335	
6.424E-6	-2793	
6.432E-6	-2990	
6.44E-6	-5188	
6.448E-6	-3194	
6.456E-6	-3209	
6.464E-6	-3642	
6.472E-6	-2997	
6.48E-6	-4080	
6.488E-6	-5355	
6.496E-6	-3212	
6.504E-6	-3064	
6.512E-6	-4083	
6.52E-6	-3952	
6.528E-6	-5388	
6.536E-6	-4361	
6.544E-6	-5617	
6.552E-6	-4105	
6.56E-6	-4665	
6.568E-6	-5822	
6.576E-6	-3529	
6.584E-6	-5301	
6.592E-6	-3702	
6.6E-6	-4288	
6.608E-6	-5471	
6.616E-6	-3050	
6.624E-6	-3167	
6.632E-6	-4493	
6.64E-6	-5109	
6.648E-6	-5513	
6.656E-6	-3658	
6.664E-6	-6012	
6.672E-6	-5775	
6.68E-6	-3733	
6.688E-6	-4328	
6.696E-6	-5441	
6.704E-6	-5373	
6.712E-6	-4949	
6.72E-6	-4144	
6.728E-6	-3966	
6.736E-6	-3306	
6.744E-6	-3950	
6.752E-6	-3743	
6.76E-6	-5130	
6.768E-6	-4870	
6.776E-6	-4584	
6.784E-6	-5484	
6.792E-6	-3852	
6.8E-6	-6077	
6.808E-6	-3615	
6.816E-6	-5811	
6.824E-6	-4580	
6.832E-6	-3929	
6.84E-6	-5183	
6.848E-6	-3486	
6.856E-6	-4680	
6.864E-6	-3494	
6.872E-6	-4533	
6.88E-6	-3614	
6.888E-6	-3539	
6.896E-6	-4325	
6.904E-6	-3664	
6.912E-6	-6059	
6.92E-6	-4754	
6.928E-6	-3876	
6.936E-6	-5530	
6.944E-6	-6146	
6.952E-6	-4105	
6.96E-6	-4440	
6.968E-6	-5824	
6.976E-6	-5474	
6.984E-6	-5969	
6.992E-6	-4610	
7E-6	-6185	
7.008E-6	-5944	
7.016E-6	-5895	
7.024E-6	-3713	
7.032E-6	-5368	
7.04E-6	-6632	
7.048E-6	-5817	
7.056E-6	-4408	
7.064E-6	-5988	
7.072E-6	-5809	
7.08E-6	-4471	
7.088E-6	-6582	
7.096E-6	-4014	
7.104E-6	-5118	
7.112E-6	-6066	
7.12E-6	-3860	
7.128E-6	-6553	
7.136E-6	-4377	
7.144E-6	-6503	
7.152E-6	-5214	
7.16E-6	-3774	
7.168E-6	-6314	
7.176E-6	-5547	
7.184E-6	-5222	
7.192E-6	-5611	
7.2E-6	-4150	
7.208E-6	-4524	
7.216E-6	-4326	
7.224E-6	-3890	
7.232E-6	-5510	
7.24E-6	-4149	
7.248E-6	-6142	
7.256E-6	-6429	
7.264E-6	-5849	
7.272E-6	-5547	
7.28E-6	-3702	
7.288E-6	-6497	
7.296E-6	-3924	
7.304E-6	-5869	
7.312E-6	-5488	
7.32E-6	-3751	
7.328E-6	-3798	
7.336E-6	-3796	
7.344E-6	-4158	
7.352E-6	-5181	
7.36E-6	-3641	
7.368E-6	-5588	
7.376E-6	-5504	
7.384E-6	-3887	
7.392E-6	-4390	
7.4E-6	-4667	
7.408E-6	-4972	
7.416E-6	-4566	
7.424E-6	-4957	
7.432E-6	-5402	
7.44E-6	-5395	
7.448E-6	-5297	
7.456E-6	-5844	
7.464E-6	-4486	
7.472E-6	-6526	
7.48E-6	-3538	
7.488E-6	-4058	
7.496E-6	-5636	
7.504E-6	-6160	
7.512E-6	-4498	
7.52E-6	-3855	
7.528E-6	-6366	
7.536E-6	-4087	
7.544E-6	-3674	
7.552E-6	-5024	
7.56E-6	-4104	
7.568E-6	-6404	
7.576E-6	-5686	
7.584E-6	-4930	
7.592E-6	-4406	
7.6E-6	-5535	
7.608E-6	-6352	
7.616E-6	-5069	
7.624E-6	-3562	
7.632E-6	-4231	
7.64E-6	-6116	
7.648E-6	-3925	
7.656E-6	-3587	
7.664E-6	-3351	
7.672E-6	-3359	
7.68E-6	-6071	
7.688E-6	-5815	
7.696E-6	-4626	
7.704E-6	-3870	
7.712E-6	-6098	
7.72E-6	-5289	
7.728E-6	-4157	
7.736E-6	-6078	
7.744E-6	-5869	
7.752E-6	-5092	
7.76E-6	-5761	
7.768E-6	-5889	
7.776E-6	-4518	
7.784E-6	-3529	
7.792E-6	-3281	
7.8E-6	-3588	
7.808E-6	-5791	
7.816E-6	-4822	
7.824E-6	-5976	
7.832E-6	-2982	
7.84E-6	-4541	
7.848E-6	-5595	
7.856E-6	-4879	
7.864E-6	-5065	
7.872E-6	-5097	
7.88E-6	-2866	
7.888E-6	-5036	
7.896E-6	-3748	
7.904E-6	-4094	
7.912E-6	-4912	
7.92E-6	-5231	
7.928E-6	-5406	
7.936E-6	-4903	
7.944E-6	-3354	
7.952E-6	-4658	
7.96E-6	-4553	
7.968E-6	-5464	
7.976E-6	-2683	
7.984E-6	-3269	
7.992E-6	-3964	
8E-6	-5126	
8.008E-6	-3082	
8.016E-6	-2979	
8.024E-6	-3057	
