Time - Plot 0	Amplitude - Plot 0	
3.504E-6	-0.495239	
3.512E-6	-0.463501	
3.52E-6	-0.518188	
3.528E-6	-0.41626	
3.536E-6	-0.397461	
3.544E-6	-0.530518	
3.552E-6	-0.517822	
3.56E-6	-0.493774	
3.568E-6	-0.536621	
3.576E-6	-0.452637	
3.584E-6	-0.433472	
3.592E-6	-0.537231	
3.6E-6	-0.524292	
3.608E-6	-0.698364	
3.616E-6	-0.674072	
3.624E-6	-0.687744	
3.632E-6	-0.644409	
3.64E-6	-0.728271	
3.648E-6	-0.721924	
3.656E-6	-0.459473	
3.664E-6	-0.638428	
3.672E-6	-0.491333	
3.68E-6	-0.583374	
3.688E-6	-0.522217	
3.696E-6	-0.687256	
3.704E-6	-0.431641	
3.712E-6	-0.611694	
3.72E-6	-0.611694	
3.728E-6	-0.640381	
3.736E-6	-0.53894	
3.744E-6	-0.434204	
3.752E-6	-0.4104	
3.76E-6	-0.378418	
3.768E-6	-0.416992	
3.776E-6	-0.384888	
3.784E-6	-0.554199	
3.792E-6	-0.609863	
3.8E-6	-0.452271	
3.808E-6	-0.402832	
3.816E-6	-0.659424	
3.824E-6	-0.734375	
3.832E-6	-0.544678	
3.84E-6	-0.597046	
3.848E-6	-0.636353	
3.856E-6	-0.405884	
3.864E-6	-0.435181	
3.872E-6	-0.59729	
3.88E-6	-0.615234	
3.888E-6	-0.499146	
3.896E-6	-0.578979	
3.904E-6	-0.59021	
3.912E-6	-0.649536	
3.92E-6	-0.560547	
3.928E-6	-0.559937	
3.936E-6	-0.535522	
3.944E-6	-0.499146	
3.952E-6	-0.589111	
3.96E-6	-0.647705	
3.968E-6	-0.695801	
3.976E-6	-0.560913	
3.984E-6	-0.723877	
3.992E-6	-0.666138	
4E-6	-0.519287	
4.008E-6	-0.700562	
4.016E-6	-0.45813	
4.024E-6	-0.777344	
4.032E-6	-0.692749	
4.04E-6	-0.431519	
4.048E-6	-0.507568	
4.056E-6	-0.519531	
4.064E-6	-0.7146	
4.072E-6	-0.762939	
4.08E-6	-0.601929	
4.088E-6	-0.74585	
4.096E-6	-0.442993	
4.104E-6	-0.504395	
4.112E-6	-0.497925	
4.12E-6	-0.620239	
4.128E-6	-0.597534	
4.136E-6	-0.677002	
4.144E-6	-0.776978	
4.152E-6	-0.498657	
4.16E-6	-0.564819	
4.168E-6	-0.560425	
4.176E-6	-0.797363	
4.184E-6	-0.623657	
4.192E-6	-0.592896	
4.2E-6	-0.769653	
4.208E-6	-0.58374	
4.216E-6	-0.509521	
4.224E-6	-0.803589	
4.232E-6	-0.471191	
4.24E-6	-0.514648	
4.248E-6	-0.622925	
4.256E-6	-0.747437	
4.264E-6	-0.498901	
4.272E-6	-0.602051	
4.28E-6	-0.503052	
4.288E-6	-0.597168	
4.296E-6	-0.474731	
4.304E-6	-0.752441	
4.312E-6	-0.506226	
4.32E-6	-0.815674	
4.328E-6	-0.744751	
4.336E-6	-0.728882	
4.344E-6	-0.660034	
4.352E-6	-0.815796	
4.36E-6	-0.762817	
4.368E-6	-0.654175	
4.376E-6	-0.626343	
4.384E-6	-0.761108	
4.392E-6	-0.494507	
4.4E-6	-0.482788	
4.408E-6	-0.491699	
4.416E-6	-0.517456	
4.424E-6	-0.720215	
4.432E-6	-0.728149	
4.44E-6	-0.525635	
4.448E-6	-0.778931	
4.456E-6	-0.766357	
4.464E-6	-0.667236	
4.472E-6	-0.589111	
4.48E-6	-0.526123	
4.488E-6	-0.575928	
4.496E-6	-0.742676	
4.504E-6	-0.516724	
4.512E-6	-0.642212	
4.52E-6	-0.695435	
4.528E-6	-0.653076	
4.536E-6	-0.474854	
4.544E-6	-0.50415	
4.552E-6	-0.766479	
4.56E-6	-0.748169	
4.568E-6	-0.528687	
4.576E-6	-0.447388	
4.584E-6	-0.462646	
4.592E-6	-0.723022	
4.6E-6	-0.510132	
4.608E-6	-0.605957	
4.616E-6	-0.704834	
4.624E-6	-0.771973	
4.632E-6	-0.724487	
4.64E-6	-0.611206	
4.648E-6	-0.536987	
4.656E-6	-0.454834	
4.664E-6	-0.645386	
4.672E-6	-0.78833	
4.68E-6	-0.571777	
4.688E-6	-0.697754	
4.696E-6	-0.475464	
4.704E-6	-0.729126	
4.712E-6	-0.596558	
4.72E-6	-0.610962	
4.728E-6	-0.581909	
4.736E-6	-0.476074	
4.744E-6	-0.577393	
4.752E-6	-0.659424	
4.76E-6	-0.611206	
4.768E-6	-0.666016	
4.776E-6	-0.420654	
4.784E-6	-0.750244	
4.792E-6	-0.535034	
4.8E-6	-0.502441	
4.808E-6	-0.660034	
4.816E-6	-0.481567	
4.824E-6	-0.685303	
4.832E-6	-0.458496	
4.84E-6	-0.467896	
